奈良1区,,公認,,小林,茂樹,こばやし,しげき,男,1964-10-09,元,１期,https://www.jimin.jp/news/activities/135811.html
奈良2区,,公認,,高市,早苗,たかいち,さなえ,女,1961-03-07,前,７期,https://www.jimin.jp/news/activities/135811.html
奈良3区,,公認,,田野瀬,太道,たのせ,たいどう,男,1974-07-04,前,２期,https://www.jimin.jp/news/activities/135811.html
和歌山1区,,公認,,門,博文,かど,ひろふみ,男,1965-08-18,前,２期,https://www.jimin.jp/news/activities/135811.html
和歌山2区,,公認,,石田,真敏,いしだ,まさとし,男,1952-04-11,前,６期,https://www.jimin.jp/news/activities/135811.html
和歌山3区,,公認,,二階,俊博,にかい,としひろ,男,1939-02-17,前,１１期,https://www.jimin.jp/news/activities/135811.html
鳥取1区,,公認,,石破,茂,いしば,しげる,男,1957-02-04,前,１０期,https://www.jimin.jp/news/activities/135811.html
鳥取2区,,公認,,赤澤,亮正,あかざわ,りょうせい,男,1960-12-18,前,４期,https://www.jimin.jp/news/activities/135811.html
島根1区,,公認,,細田,博之,ほそだ,ひろゆき,男,1944-04-05,前,９期,https://www.jimin.jp/news/activities/135811.html
島根2区,,公認,,竹下,亘,たけした,わたる,男,1946-11-03,前,６期,https://www.jimin.jp/news/activities/135811.html
岡山1区,,公認,,逢沢,一郎,あいさわ,いちろう,男,1954-06-10,前,１０期,https://www.jimin.jp/news/activities/135811.html
岡山2区,,公認,,山下,貴司,やました,たかし,男,1965-09-08,前,２期,https://www.jimin.jp/news/activities/135811.html
岡山4区,,公認,,橋本,岳,はしもと,がく,男,1974-02-05,前,３期,https://www.jimin.jp/news/activities/135811.html
岡山5区,,公認,,加藤,勝信,かとう,かつのぶ,男,1955-11-22,前,５期,https://www.jimin.jp/news/activities/135811.html
広島1区,,公認,,岸田,文雄,きしだ,ふみお,男,1957-07-29,前,８期,https://www.jimin.jp/news/activities/135811.html
広島2区,,公認,,平口,洋,ひらぐち,ひろし,男,1948-08-01,前,３期,https://www.jimin.jp/news/activities/135811.html
広島3区,,公認,,河井,克行,かわい,かつゆき,男,1963-03-11,前,６期,https://www.jimin.jp/news/activities/135811.html
広島4区,,公認,,新谷,正義,しんたに,まさよし,男,1975-03-08,前,２期,https://www.jimin.jp/news/activities/135811.html
広島5区,,公認,,寺田,稔,てらだ,みのる,,1958-01-24,前,４期,https://www.jimin.jp/news/activities/135811.html
広島6区,,公認,,小島,敏文,こじま,としふみ,,1950-09-07,前,２期,https://www.jimin.jp/news/activities/135811.html
広島7区,,公認,,小林,史明,こばやし,ふみあき,,1983-04-08,前,２期,https://www.jimin.jp/news/activities/135811.html
山口1区,,公認,,高村,正大,こうむら,まさひろ,,1970-11-14,新,元衆議院議員秘書,https://www.jimin.jp/news/activities/135811.html
山口2区,,公認,,岸,信夫,きし,のぶお,,1959-04-01,前,２期,https://www.jimin.jp/news/activities/135811.html
山口3区,,公認,,河村,建夫,かわむら,たけお,,1942-11-10,前,９期,https://www.jimin.jp/news/activities/135811.html
山口4区,,公認,,安倍,晋三,あべ,しんぞう,,1954-09-21,前,８期,https://www.jimin.jp/news/activities/135811.html
徳島1区,,公認,,後藤田,正純,ごとうだ,まさずみ,,1969-08-05,前,６期,https://www.jimin.jp/news/activities/135811.html
徳島2区,,公認,,山口,俊一,やまぐち,しゅんいち,,1950-02-28,前,９期,https://www.jimin.jp/news/activities/135811.html
香川1区,,公認,,平井,卓也,ひらい,たくや,,1958-01-25,前,６期,https://www.jimin.jp/news/activities/135811.html
香川2区,,公認,,瀬戸,隆一,せと,たかかず,,1965-08-02,前,２期,https://www.jimin.jp/news/activities/135811.html
香川3区,,公認,,大野,敬太郎,おおの,けいたろう,,1968-11-01,前,２期,https://www.jimin.jp/news/activities/135811.html
愛媛1区,,公認,,塩崎,恭久,しおざき,やすひさ,,1950-11-07,前,７期,https://www.jimin.jp/news/activities/135811.html
愛媛2区,,公認,,村上,誠一郎,むらかみ,せいいちろう,,1952-05-11,前,１０期,https://www.jimin.jp/news/activities/135811.html
愛媛3区,,公認,,白石,寛樹,しらいし,ひろき,,1988-01-23,新,元衆議院議員秘書,https://www.jimin.jp/news/activities/135811.html
愛媛4区,,公認,,山本,公一,やまもと,こういち,,1947-09-04,前,８期,https://www.jimin.jp/news/activities/135811.html
高知1区,,公認,,中谷,元,なかたに,げん,,1957-10-14,前,９期,https://www.jimin.jp/news/activities/135811.html
高知2区,,公認,,山本,有二,やまもと,ゆうじ,,1952-05-11,前,９期,https://www.jimin.jp/news/activities/135811.html
福岡1区,,公認,,井上,貴博,いのうえ,たかひろ,,1962-04-02,前,２期,https://www.jimin.jp/news/activities/135811.html
福岡2区,,公認,,鬼木,誠,おにき,まこと,,1972-10-16,前,２期,https://www.jimin.jp/news/activities/135811.html
福岡3区,,公認,,古賀,篤,こが,あつし,,1972-07-14,前,２期,https://www.jimin.jp/news/activities/135811.html
福岡4区,,公認,,宮内,秀樹,みやうち,ひでき,,1962-10-19,前,２期,https://www.jimin.jp/news/activities/135811.html
福岡5区,,公認,,原田,義昭,はらだ,よしあき,,1944-10-01,前,７期,https://www.jimin.jp/news/activities/135811.html
福岡6区,,公認,,鳩山,二郎,はとやま,じろう,,1979-01-01,前,１期,https://www.jimin.jp/news/activities/135811.html
福岡7区,,公認,,藤丸,敏,ふじまる,さとし,,1960-01-19,前,２期,https://www.jimin.jp/news/activities/135811.html
福岡8区,,公認,,麻生,太郎,あそう,たろう,,1940-09-20,前,１２期,https://www.jimin.jp/news/activities/135811.html
福岡9区,,公認,,三原,朝彦,みはら,あさひこ,,1947-05-23,前,７期,https://www.jimin.jp/news/activities/135811.html
福岡10区,,公認,,山本,幸三,やまもと,こうぞう,,1948-08-08,前,７期,https://www.jimin.jp/news/activities/135811.html
福岡11区,,公認,,武田,良太,たけだ,りょうた,,1968-04-01,前,５期,https://www.jimin.jp/news/activities/135811.html
佐賀1区,,公認,,岩田,和親,いわた,かずちか,,1973-09-20,前,２期,https://www.jimin.jp/news/activities/135811.html
佐賀2区,,公認,,古川,康,ふるかわ,やすし,,1958-07-15,前,１期,https://www.jimin.jp/news/activities/135811.html
長崎1区,,公認,,冨岡,勉,とみおか,つとむ,,1948-07-04,前,３期,https://www.jimin.jp/news/activities/135811.html
長崎2区,,公認,,加藤,寛治,かとう,かんじ,,1946-04-24,前,２期,https://www.jimin.jp/news/activities/135811.html
長崎3区,,公認,,谷川,弥一,たにがわ,やいち,,1941-08-12,前,５期,https://www.jimin.jp/news/activities/135811.html
長崎4区,,公認,,北村,誠吾,きたむら,せいご,,1947-01-29,前,６期,https://www.jimin.jp/news/activities/135811.html
熊本1区,,公認,,木原,稔,きはら,みのる,,1969-08-12,前,３期,https://www.jimin.jp/news/activities/135811.html
熊本2区,,公認,,野田,毅,のだ,たけし,,1941-10-03,前,１５期,https://www.jimin.jp/news/activities/135811.html
熊本3区,,公認,,坂本,哲志,さかもと,てつし,,1950-11-06,前,５期,https://www.jimin.jp/news/activities/135811.html
熊本4区,,公認,,金子,恭之,かねこ,やすし,,1961-02-27,前,６期,https://www.jimin.jp/news/activities/135811.html
大分1区,,公認,,穴見,陽一,あなみ,よういち,,1969-07-24,前,２期,https://www.jimin.jp/news/activities/135811.html
大分2区,,公認,,衛藤,征士郎,えとう,せいしろう,,1941-04-29,前,１１期,https://www.jimin.jp/news/activities/135811.html
大分3区,,公認,,岩屋,毅,いわや,たけし,,1957-08-24,前,７期,https://www.jimin.jp/news/activities/135811.html
宮崎1区,,公認,,武井,俊輔,たけい,しゅんすけ,,1975-03-29,前,２期,https://www.jimin.jp/news/activities/135811.html
宮崎2区,,公認,,江藤,拓,えとう,たく,,1960-07-01,前,５期,https://www.jimin.jp/news/activities/135811.html
宮崎3区,,公認,,古川,禎久,ふるかわ,よしひさ,,1965-08-03,前,５期,https://www.jimin.jp/news/activities/135811.html
鹿児島1区,,公認,,保岡,興治,やすおか,おきはる,,1939-05-11,前,１３期,https://www.jimin.jp/news/activities/135811.html
鹿児島2区,,公認,,金子,万寿夫,かねこ,ますお,,1947-01-11,前,２期,https://www.jimin.jp/news/activities/135811.html
鹿児島3区,,公認,,小里,泰弘,おざと,やすひろ,,1958-09-29,前,４期,https://www.jimin.jp/news/activities/135811.html
鹿児島4区,,公認,,森山,,もりやま,ひろし,,1945-04-08,前,５期,https://www.jimin.jp/news/activities/135811.html
沖縄1区,,公認,,國場,幸之助,こくば,こうのすけ,,1973-01-10,前,２期,https://www.jimin.jp/news/activities/135811.html
沖縄2区,,公認,,宮﨑,政久,みやざき,まさひさ,,1965-08-08,前,２期,https://www.jimin.jp/news/activities/135811.html
沖縄3区,,公認,,比嘉,奈津美,ひが,なつみ,,1958-10-03,前,２期,https://www.jimin.jp/news/activities/135811.html
沖縄4区,,公認,,西銘,恒三郎,にしめ,こうさぶろう,,1954-08-07,前,４期,https://www.jimin.jp/news/activities/135811.html
北海道10区,,,推薦予定,稲津,久,いなつ,ひさし,,1958-02-09,前,３期,https://www.jimin.jp/news/activities/135811.html
東京12区,,,推薦予定,太田,昭宏,おおた,あきひろ,,1945-10-06,前,７期,https://www.jimin.jp/news/activities/135811.html
神奈川6区,,,推薦予定,上田,勇,うえだ,いさむ,,1958-08-05,前,７期,https://www.jimin.jp/news/activities/135811.html
大阪3区,,,推薦予定,佐藤,茂樹,さとう,しげき,,1959-06-08,前,８期,https://www.jimin.jp/news/activities/135811.html
大阪5区,,,推薦予定,國重,徹,くにしげ,とおる,,1974-11-23,前,２期,https://www.jimin.jp/news/activities/135811.html
大阪6区,,,推薦予定,伊佐,進一,いさ,しんいち,,1974-12-10,前,２期,https://www.jimin.jp/news/activities/135811.html
大阪16区,,,推薦予定,北側,一雄,きたがわ,かずお,,1953-03-02,前,８期,https://www.jimin.jp/news/activities/135811.html
兵庫2区,,,推薦予定,赤羽,一嘉,あかば,かずよし,,1958-05-07,前,７期,https://www.jimin.jp/news/activities/135811.html
兵庫8区,,,推薦予定,中野,洋昌,なかの,ひろまさ,,1978-01-04,前,２期,https://www.jimin.jp/news/activities/135811.html
埼玉11区,,,推薦,今野,智博,こんの,ともひろ,男,1975-07-25,前,２期,https://www.jimin.jp/news/activities/135811.html
山梨2区,,,推薦,堀内,詔子,ほりうち,のりこ,女,1965-10-28,前,２期,https://www.jimin.jp/news/activities/135811.html
岡山3区,,,推薦,阿部,俊子,あべ,としこ,女,1959-05-19,前,４期,https://www.jimin.jp/news/activities/135811.html
