Wikidata ID,name,,,,name in hiragana,party short name,,,,current position,prefecuture code for sort key,,area 1(proportionally represented constituency),area 2(small electoral district),,candidacy in election,elected in,gender,birthday,age(calculated),,,Facebook profile ID,official Facebook page,LINE,YouTube channel ID,,official site,e-mail,official blog,described at URL,place of birth,biography,,occupation,position held,father,spouse,memorandom,Wikidata ID（参考情報）,Wikipedia URL（参考情報）,,,,,,
UI用DBカラム名,name_full,name_last,name_first,name_alias,name_full_furigana,pary_id,,party_history,,,pref_code,senkyoku_no,,,submission_order,candidacy_history,,gender,birth_day,,birth_year,twitter_id,facebook_id,facebook_page_id,line_id,youtube_channel_id,instagram_id,offiicial_website_url,email,official_blog_url,reference_url,birth_place,educational_background,,occupation,position_held,father,spouse,,url_wikidata,url_wikipedia,,,,,,
wikdiata_concept,label,,,alias,P1814,Q7278,,,,,Q646425,,Q13365595,Q1052894,,P3602,P2715,P21,P569,,,P2002,P2013,P4003,P554-P553,P2397,,P856,P968,P1581,P973,P19,P69,P69,P106,P39,P22,P26,,,,,,,,,
wikidata,名前（フル）,名前（姓）,名前（名）,選挙用表記名/別名,かな,公認政党,推薦政党,以前の政党,立候補,前回,都道府県,小選挙区番号,比例区,小選挙区,届け出順,過去の立候補歴,過去の当選歴,性別,誕生日,年齢,誕生年,twitter,フェイスブックID,公式Facebookページ,LINEアカウント,youtube channel,Instagram,公式サイト,メールアドレス,公式ブログ,詳細情報URL,出生地,学歴（履歴）,学歴（最新）,職歴,公職,父親,配偶者,メモ,Wikidata URL,Wikipedia URL,担当,予定日,完了日,担当,予定日,完了日
Q7678622,平井卓也,平井,卓也,平井たくや,,自民,,,,現職,37,1,,香川県 1区,,,,男性,1958-01-25,59,1958,hiratakuchan,https://www.facebook.com/hiraitakuya,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7678622,,,,,,,
Q7705291,福井照,福井,照,,ふくい てる,自民,,,,現職,60,,比例四国ブロック,,,,,男性,1953-01-01,64,1953,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7705291,,,,,,,
Q7706881,江崎鐵磨,江崎,鐵磨,"江崎てつま
江崎鉄磨",えさき てつま,自民,,,,現職,23,10,,愛知県 10区,,,,男性,1943-09-17,74,1943,,,,,,,http://www.tetsuma-net.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7706881,,,,,,,
Q7706925,坂本哲志,坂本,哲志,,さかもと てつし,自民,,,,現職,43,3,,熊本県 3区,,,,男性,1950-11-06,66,1950,,,,,,,http://www.tetusi.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7706925,,,,,,,
Q7706956,塩川鉄也,塩川,鉄也,,しおかわ てつや,共産,,,,現職,53,,比例北関東ブロック,,,,,男性,1961-12-18,55,1961,ShiokawaTetsuya,shiokawa.jcp,,,,,http://www.k1-ishii.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7706956,,,,,,,
Q7820173,浮島智子,浮島,智子,,,公明,,,,現職,58,,比例近畿ブロック,,,,,女性,1963-02-01,54,1963,Tomo_Ukishima,,,,,,http://hamamura-komei.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7820173,,,,,,,
Q7827415,黄川田徹,黄川田,徹,,きかわだ とおる,民進,,,引退予定,現職,3,3,,岩手県 3区,,,,男性,1953-10-14,63,1953,,,,,,,http://www.kikawada.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7827415,,,,,,,
Q7827620,遠藤利明,遠藤,利明,,えんどう としあき,自民,,,,現職,6,1,,山形県 1区,,,,男性,1950-01-01,67,1950,,endo.toshiaki0117,,,,,http://www.e-toshiaki.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7827620,,,,,,,
Q7827692,阿部俊子,阿部,俊子,,,自民,,,,,33,3,,岡山県 3区,,,,女性,1959-05-19,58,1959,abetoshiko,https://www.facebook.com/toshiko.abe.313,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7827692,,,,,,,
Q784087,伴野豊,伴野,豊,,ばんの ゆたか,無所属,,民進,,現職,23,8,,愛知県 8区,,,,男性,1961-01-01,56,1961,,,,,,,http://www.mitsunori.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q784087,,,,,,,
Q7850039,秋元司,秋元,司,,あきもと つかさ,自民,,,,現職,55,,比例東京ブロック,,,,,男性,1971-10-23,45,1971,akimoto_tsukasa,https://www.facebook.com/tsukasa.akimoto,,,,,http://www.f-matsumoto.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7850039,,,,,,,
Q7850337,冨岡勉,冨岡,勉,,とみおか つとむ,自民,,,,現職,42,1,,長崎県 1区,,,,男性,1948-07-04,69,1948,,,,,,,http://www.dream-nagasaki.jp/tomioka.htm,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7850337,,,,,,,
Q7850389,高木毅,高木,毅,,たかぎ つよし,自民,,,,現職,18,2,,福井県 2区,,,,男性,1956-01-01,61,1956,,,,,,,http://www.takagitsuyoshi.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7850389,,,,,,,
Q7862709,土井亨,土井,亨,,どい とおる,自民,,,,現職,4,1,,宮城県 1区,,,,男性,1958-08-12,59,1958,doitooru812,,,,,,http://www.doi-toru.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7862709,,,,,,,
Q786752,保岡興治,保岡,興治,,やすおか おきはる,自民,,,取り下げ,現職,46,1,,鹿児島県 1区,,,,男性,1939-05-11,78,1939,,https://www.facebook.com/o.yasuoka,,,,,http://www.yasuoka.org/,,,,,,,,,,,http://www.mbc.co.jp/news/mbc_news.php?ibocd=2017100800025810,https://www.wikidata.org/wiki/Q786752,,,,,,,
Q7973013,伊藤渉,伊藤,渉,,いとう わたる,公明,,,,現職,57,,比例東海ブロック,,,,,男性,1969-11-13,47,1969,ito_wataru,,,,,,http://www.oguchi.gr.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7973013,,,,,,,
Q8046971,谷川弥一,谷川,弥一,,たにがわ やいち,自民,,,,現職,42,3,,長崎県 3区,,,,男性,1941-08-12,76,1941,,,,,,,http://www.tanigawa81.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8046971,,,,,,,
Q8049965,中山泰秀,中山,泰秀,,なかやま やすひで,自民,,,,現職,27,4,,大阪府 4区,,,,男性,1970-10-14,46,1970,iloveyatchan,https://www.facebook.com/yasuhide.nakayama,,,,,http://www.iloveosaka.jp/index.html,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8049965,,,,,,,
Q8049977,葉梨康弘,葉梨,康弘,,はなし やすひろ,自民,,,,現職,8,3,,茨城県 3区,,,,男性,1959-01-01,58,1959,,,,,,,http://www.hanashiyasuhiro.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8049977,,,,,,,
Q8049988,小里泰弘,小里,泰弘,,おざと やすひろ,自民,,,,現職,46,4,,鹿児島県 4区,,,,男性,1958-09-29,59,1958,,,,,,,http://yasuhiro.ozato.info/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8049988,,,,,,,
Q8050022,小宮山泰子,小宮山,泰子,,こみやま やすこ,希望,,民進,,現職,11,7,,埼玉県 7区,,,,女性,1965-04-25,52,1965,komiyama_yasko,yasko.komiyama,,,,,http://www.ishizeki.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8050022,,,,,,,
Q8050092,金子恭之,金子,恭之,,かねこ やすし,自民,,,,現職,43,5,,熊本県 5区,,,,男性,1961-02-27,56,1961,nekotanchan,,,,,,http://www.kaneko-yasushi.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8050092,,,,,,,
Q8050121,西村康稔,西村,康稔,,にしむら やすとし,自民,,,,現職,28,9,,兵庫県 9区,,,,男性,1962-10-15,54,1962,nishy03,,,,,,http://www.yasutoshi.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8050121,,,,,,,
Q8050128,江田康幸,江田,康幸,,えだ やすゆき,公明,,,,現職,61,,比例九州ブロック,,,,,男性,1956-03-19,61,1956,,,,,,,http://www.toyamakiyohiko.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8050128,,,,,,,
Q8054534,武藤容治,武藤,容治,,むとう ようじ,自民,,,,現職,21,3,,岐阜県 3区,,,,男性,1955-10-18,61,1955,mutouyouji,,,,,,http://www.mutou-youji.jp/,,,,岐阜県岐阜市,,慶應義塾大学商学部卒業,建材卸売会社、酒造会社の社長・会長,自由民主党国会対策副委員長、厚生労働副部会長、総務大臣政務官,,,,https://www.wikidata.org/wiki/Q8054534,,grck1004,10/8/2017,10/8/2017,,,
Q8055323,松野頼久,松野,頼久,,まつの よりひさ,民進,,,,現職,61,,比例九州ブロック,,,,,男性,1960-09-19,57,1960,,matsunoyorihisa,,,,,http://rinta.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8055323,,,,,,,
Q8055970,原田義昭,原田,義昭,,はらだ よしあき,自民,,,,現職,40,5,,福岡県 5区,,,,男性,1944-10-01,73,1944,yoshiaki_harada,,,,,,http://www.y-harada.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8055970,,,,,,,
Q8056061,関芳弘,関,芳弘,,せき よしひろ,自民,,,,現職,28,3,,兵庫県 3区,,,,男性,1965-06-07,52,1965,sekiyoshihiro,https://www.facebook.com/sekiyoshihiro,,,,,http://www.3ku-seki.com,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8056061,,,,,,,
Q8056070,古川禎久,古川,禎久,,ふるかわ よしひさ,自民,,,,現職,45,3,,宮崎県 3区,,,,男性,1965-08-03,52,1965,,,,,,,http://www.furukawa-yoshihisa.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8056070,,,,,,,
Q8056240,牧義夫,牧,義夫,,まき よしお,希望,,民進,,現職,23,4,,愛知県 9区,,,,男性,1958-01-14,59,1958,,,,,,,http://www.ban-chan.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8056240,,,,,,,
Q8056243,望月義夫,望月,義夫,望月よしお,もちづき よしお,自民,,,,現職,22,4,,静岡県 4区,,,,男性,1947-05-02,70,1947,,https://www.facebook.com/%E8%A1%86%E8%AD%B0%E9%99%A2%E8%AD%B0%E5%93%A1-%E6%9C%9B%E6%9C%88%E7%BE%A9%E5%A4%AB%E4%BA%8B%E5%8B%99%E6%89%80-320691041291324/,,,,,http://www.m-yoshio.com/,,,,静岡県清水市,,,,,,,,https://www.wikidata.org/wiki/Q8056243,https://ja.wikipedia.org/wiki/%E6%9C%9B%E6%9C%88%E7%BE%A9%E5%A4%AB,kudarisenmon,2017/10/9,2017/10/9,,,
Q8056255,漆原良夫,漆原,良夫,,うるしばら よしお,公明,,,,現職,56,,比例北陸信越ブロック,,,,,男性,1944-11-18,72,1944,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8056255,,,,,,,
Q8056290,桜田義孝,桜田,義孝,櫻田義孝,さくらだ よしたか,自民,,,,現職,12,8,,千葉県 8区,,,,男性,1949-01-01,68,1949,ysakurada,http://www.facebook.com/yoshitaka.sakurada,,,,,http://www.sakurada-yoshitaka.com,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8056290,,,,,,,
Q8056299,亀岡偉民,亀岡,偉民,,かめおか よしたみ,自民,,,,現職,7,1,,福島県 1区,,,,男性,1955-09-10,62,1955,kameokayositami,yoshitami.kameoka,,,,,http://www.kameokayoshitami.com/#id58,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8056299,,,,10/9,,,
Q8060529,山本有二,山本,有二,,やまもと ゆうじ,自民,,,,現職,39,2,,高知県 2区,,,,男性,1952-05-11,65,1952,,,,,,,http://www.yamamotoyuji.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8060529,,,,,,,
Q8060577,佐藤ゆかり,佐藤,ゆかり,,さとう ゆかり,自民,,,,現職,27,11,,大阪府 11区,,,,女性,1961-08-19,56,1961,SatoYukari,,,,,,http://www.satoyukari.jp/home/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8060577,,,,,,,
Q8062685,高木陽介,高木,陽介,,たかぎ ようすけ,公明,,,,現職,55,,比例東京ブロック,,,,,男性,1959-12-16,57,1959,,,,,,,http://www.michiyo-t.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q8062685,,,,,,,
Q806947,海江田万里,海江田,万里,,かいえだ ばんり,立民,,,党発表,,13,1,,東京都 1区,,,,男性,1949-02-26,68,1949,,https://www.facebook.com/banri.kaieda/,,,,,http://kaiedabanri.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q806947,,,,,,,
Q861808,丹羽雄哉,丹羽,雄哉,,にわ ゆうや,自民,,,,現職,8,6,,茨城県 6区,,,,男性,1944-04-20,73,1944,,,,,,,http://www.niwayuya.net/blog/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q861808,,,,,,,
Q9047844,田中健,田中,健,,たなか けん,希望,,,,新人,22,4,,静岡県 4区,,,,男性,1977-07-18,40,1977,,https://www.facebook.com/ken.tanaka.509,,,,,http://www.tanaka-ken.jp/,,,,静岡県庵原郡富士川町,,,,,,,,https://www.wikidata.org/wiki/Q9047844,,kudarisenmon,2017/10/9,2017/10/9,,,
Q9067667,左藤章,左藤,章,,さとう あきら,自民,,,,現職,27,2,,大阪府 2区,,,,男性,1951-07-12,66,1951,310akirasato,https://www.facebook.com/jimusyo.satoakira,,,,,http://www.akira310.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q9067667,,,,,,,
Q923428,松浪健太,松浪,健太,松浪ケンタ,まつなみ けんた,維新,,,,現職,27,,,大阪府10区,,,,男性,1971-08-17,46,1971,matsunamikenta,,,,,,http://www.kentakenta.org,,,,,,,,,,,,https://www.wikidata.org/wiki/Q923428,,,,,,,
Q926287,斉藤鉄夫,斉藤,鉄夫,,さいとう てつお,公明,,,,現職,59,,比例中国ブロック,,,,,男性,1952-02-05,65,1952,saitotetsuo,,,,,,http://www.komei.or.jp/km/masuya-keigo/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q926287,,,,,,,
Q926370,林幹雄,林,幹雄,,はやし もとお,自民,,,,現職,12,10,,千葉県 10区,,,,男性,1947-01-03,70,1947,,,,,,,http://park19.wakwak.com/~motoo/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q926370,,,,,,,
Q935199,塩谷立,塩谷,立,,しおのや りゅう,自民,,,,現職,22,8,,静岡県 8区,,,,男性,1950-02-18,67,1950,,,,,,,http://www.ryu48.gr.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q935199,,,,,,,
Q978256,小沢鋭仁,小沢,鋭仁,,おざわ さきひと,維新,,,,現職,58,,比例近畿ブロック,,,,,男性,1954-05-31,63,1954,OzawaSakihito,https://www.facebook.com/pages/%E5%B0%8F%E6%B2%A2%E3%81%95%E3%81%8D%E3%81%B2%E3%81%A8%E8%A1%86%E8%AD,,,,,http://shiiki-tamotsu.jp,,,,,,,,,,,,https://www.wikidata.org/wiki/Q978256,,,,,,,
Q992930,石原伸晃,石原,伸晃,,いしはら のぶてる,自民,,,,現職,13,8,,東京都 8区,,,,男性,1957-04-19,60,1957,IshiharaNobu,https://www.facebook.com/ishihara.nobuteru,,,,,http://www.nobuteru.or.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q992930,,,,,,,
未登録,一條芳弘,一條,芳弘,,いちじょう よしひろ,希望,,,,,4,3,,宮城県 3区,,,,,1971-06-17,46,1971,,,,,,,http://ichijoyoshihiro.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,一色一正,一色,一正,,いっしき かずまさ,共産,,,党発表,新人,38,2,,愛媛県 2区,,,,男性,1950-1-1,67,1950,,,,,,,,,,,,,,,,,,年齢(67)のみ公開,https://www.wikidata.org/wiki/未登録,,higa4,10/9,10/9,,,
未登録,三国佑貴,三国,佑貴,,みくに ゆうき,幸福,,,党発表,,2,3,,青森県 3区,,,,男性,1985-5-24,32,1985,,,,,,,,,,,青森県,"日本大学商学部
",HS政経塾,,,,,,https://www.wikidata.org/wiki/未登録,,higa4,10/8,10/8,,,
未登録,上杉謙太郎,上杉,謙太郎,,うえすぎ けんたろう,自民,,,,,7,3,,福島県 3区,,,,男性,1975-04-20,42,1975,,,,,https://www.youtube.com/channel/UCh7DXucqbAwN3zdAA2_bYWw,,,,,,,,早稲田大学社会科学部卒,,,,,,https://www.wikidata.org/wiki/未登録,,,,10/9,,,
未登録,上村泰稔,上村,泰稔,かみむら泰稔,かみむら やすとし,共産,,,,,41,1,,佐賀県 1区,,,,男性,1965-1-1,52,1965,,vasutoshi.kamimura,,,,,,,,,,,佐賀大学理工学部中退,,,,,年齢(52)のみ公開,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,上田敦子,上田,敦子,上田あつこ,うえだ あつこ,幸福,,,党発表,新人,44,2,,大分県 2区,,,,女性,1967-03-08,50,1967,,,,,,,,,,,,,同志社女子大学家政学部,(株)大分銀行,,,,,https://www.wikidata.org/wiki/未登録,,higa4,10/7,10/7,,,
未登録,下地玲子,下地,玲子,下地レイコ,しもじ れいこ,幸福,,,党発表,新人,47,1,,沖縄県 1区,,,,女性,1958-1-29,59,1958,,,,,,,,,,,沖縄県,神奈川歯科大学歯学部,,医療法人青天会 下地内科 理事,,,,,https://www.wikidata.org/wiki/未登録,,higa4,10/7,10/7,,,
未登録,中岡茉妃,中岡,茉妃,中岡まき,なかおか まき,幸福,,,党発表,,13,6,,東京都 6区,,,,女性,1991-9-7,26,1991,,,,,,,,,,,東京都,"国士舘大学
",HS政経塾,教員,,,,,https://www.wikidata.org/wiki/未登録,,higa4,10/7,10/7,,,
未登録,中島徹,中島,徹,中島とおる,なかしま とおる,幸福,,,党発表,新人,41,1,,佐賀県 1区,,,,男性,1974-6-16,43,1974,,,,,,,,,,,福岡県,,福岡大学商学部,住友林業(株),,,,,https://www.wikidata.org/wiki/未登録,,higa4,10/7,10/7,,,
未登録,中曽根康隆,中曽根,康隆,,,無所属,,,,,10,1,,群馬県 1区,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,久保孝之,久保,孝之,,,共産,,,,,36,2,,徳島県 2区,,,,男性,,,,,https://www.facebook.com/jcp.tokushima,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,井福美年,井福,美年,,いふく みとし,共産,,,党発表,新人,45,3,,宮崎県 3区,,,,男性,1949-1-1,68,1949,,,,,,,,,,http://www.jcp.or.jp/web_senkyo/cat1/index_7.html,,,,,,,,年齢(68)のみ公表,https://www.wikidata.org/wiki/未登録,,higa4,10/8,10/8,,,
未登録,今井基之,今井,基之,今井もとし,いまい もとし,民進,,,不出馬,,16,1,,富山県 1区,,,,男性,1968-5-16,49,1968,imai_motoshi,,https://www.facebook.com/民進党-今井-もとし-1238439449523895/,,,,http://imai-motoshi.jp,,,,富山県,,石川県立金沢泉丘高校,自営業,,,,"出馬断念報道(希望の党の公認がおりそうにないため)
http://www.nkt-tv.co.jp/sp-news/news8694296.html",https://www.wikidata.org/wiki/未登録,,tominari,10/9,10/9,,,
未登録,伊藤俊輔,伊藤,俊輔,,,維新,,,,,13,23,,東京都 23区,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,伊藤正樹,伊藤,正樹,,,民進,,,,,13,17,,東京都 17区,,,,男性,,,,itomasaki,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,伊藤誠,伊藤,誠,,,共産,,,,,15,3,,新潟県 3区,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,伊藤達也,伊藤,達也,,いとう たつや,共産,,,,,10,5,,群馬県 5区,,,,,,,,tatsuya_jcp,https://www.facebook.com/tatsuya.jcp.g,,,,,http://www.tatsuyaito.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,佐々木とし子,佐々木,とし子,,ささき としこ,共産,,,取り下げ,,1,11,,北海道 11区,,"帯広市議会議員選挙(1999)
帯広市議会議員選挙(2003)
帯広市議会議員選挙(2007)
帯広市議会議員選挙(2011)
北海道議会議員選挙帯広市選挙区(2015)","帯広市議会議員選挙(1999)
帯広市議会議員選挙(2003)
帯広市議会議員選挙(2007)
帯広市議会議員選挙(2011)",女性,1954-1-1,63,1954,t_sasaki2,t.sasaki.jcp,,,,,,,http://sasaki-toshiko.blogspot.jp/,http://sasaki-toshiko.blogspot.jp/p/blog-page_31.html,北海道河東郡音更町,北海道立池田高等学校,,帯広信用金庫(1973-),帯広市議会議員,,,"生年のみ公開
協定書に2017衆議院選挙では基づき立候補とりやめ
http://tkc-jcp.blogspot.jp/2017/10/blog-post.html",https://www.wikidata.org/wiki/未登録,,Yfuruchin,10/9,10/9,,,
未登録,佐々木明美,佐々木,明美,,ささき あけみ,共産,,,党発表,,1,,比例北海道ブロック,,,札幌市議会議員選挙(2015),,女性,1961-1-1,56,1961,peace12wave,akemi.sasaki.1656,,,,,,,http://sasakiakemi-taine.blogspot.jp/,,,,,,,,,年齢のみ公表,https://www.wikidata.org/wiki/未登録,,Yfuruchin,10/8,10/8,,,
未登録,佐藤克之,佐藤,克之,,,共産,,,,,4,2,,宮城県 2区,,,,男性,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,佐藤清,佐藤,清,,,共産,,,,,14,4,,神奈川県 4区,,,,男性,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,内田静雄,内田,静雄,,うちだ しずお,共産,,,党発表,新人,45,1,,宮崎県 1区,,,,男性,1949-1-1,68,1949,,,,,,,,,,,,,,,,,,年齢(68)のみ公開,https://www.wikidata.org/wiki/未登録,,higa4,10/8,10/8,,,
未登録,加藤太一,加藤,太一,,,共産,,,,,6,3,,山形県 3区,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,加藤高明,加藤,高明,,,民進,,,,,33,5,,岡山県 5区,,,,男性,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,北条智彦,北条,智彦,,きたじょう ともひこ,立民,,,党発表,新,13,,,東京都13区,,,,男性,1982-11-24,34,1982,KitajoTomohiko,kitajo.tomohiko,,,,,,,,,群馬県太田市,慶応義塾大学経済学部,,"細野豪志事務所インターン
三井物産",,,,,,,higa4,10/8,10/8,,,
未登録,原口実季,原口,実季,,はらぐち みき,幸福,,,党発表,,13,1,,東京都 1区,,,,女性,1989-1-6,28,1989,,,,,,,,,,,群馬県,,東京大学経済学部,,,,,,https://www.wikidata.org/wiki/未登録,,higa4,10/7,10/7,,,
未登録,原圭助,原,圭助,,はら けいすけ,民進,,,,,40,7,,福岡県 7区,,,,男性,1978-05-06,39,1978,harakeikei,,https://www.facebook.com/harakeifukuoka,,,,http://harakei.net/,,,,福岡県,,東京大学法学部,会社経営、衆参両院での政策担当秘書JEC 連合総研政策部長,,,,,https://www.wikidata.org/wiki/未登録,,keisuke,10/8,10/8,,,
未登録,及川幸久,及川,幸久,及川ゆきひさ,おいかわ ゆきひさ,幸福,,,党発表,,20,3,,長野県 3区,,,,男性,1960-6-18,57,1960,,,,,,,,,,,神奈川県,"上智大学文学部新聞学科
",国際基督教大学大学院 行政学研究科 修士課程終了,,,,,,https://www.wikidata.org/wiki/未登録,,higa4,10/7,10/7,,,
未登録,古川芳憲,古川,芳憲,,ふるかわ よしのり,共産,,,,,7,4,,福島県 4区,,,,男性,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,10/9,,,
未登録,古沢喜幸,古沢,喜幸,,,共産,,,,,8,6,,茨城県 6区,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,吉井利光,吉井,利光,,よしい としみつ,幸福,,,党発表,,13,10,,東京都 10区,,,,男性,1982-7-30,35,1982,,,,,,,,,,,東京都,"慶應義塾大学理工学部
",HS政経塾,,,,,,https://www.wikidata.org/wiki/未登録,,higa4,10/7,10/7,,,
未登録,吉田剛,吉田,剛,,,共産,,,,,4,3,,宮城県 3区,,,,男性,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,吉田幸一,吉田,幸一,,,共産,,,,,26,4,,京都府 4区,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,吉田恭子,吉田,恭子,,,共産,,,,,3,1,,岩手県 1区,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,和田要,和田,要,,わだ かなめ,社民,,,,,43,2,,熊本県 2区,,,,男性,1949-1-1,68,1949,,,,,,,http://wadakaname.net/%E5%BF%9C%E6%8F%B4%E3%83%9E%E3%83%8B%E3%83%A5%E3%82%A2%E3%83%AB/,,,,,,,熊本学園大教授,,,,年齢(68)のみ公開,https://www.wikidata.org/wiki/未登録,,higa4,10/8,10/8,,,
未登録,国光文乃,国光,文乃,,,自民,,,,,8,6,,茨城県 6区,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,国田睦,国田,睦,国田むつみ,くにた むつみ,共産,,,党発表,新人,38,3,,愛媛県 3区,,,,女性,1952-1-1,65,1952,,,,,,,,,,,,,,,,,,年齢(65)のみ公開,https://www.wikidata.org/wiki/未登録,,higa4,10/9,10/9,,,
未登録,坂本史子,坂本,史子,,,立民,,,,新,35,3,,山口県 3区,,,,,,,,,,,,,,http://www.hiyoshi-yuta.org/,,,,,,,,,,,,,,,,,,,
未登録,坂本洋史,坂本,洋史,坂本ひろし,さかもと ひろし,共産,,,党発表,,16,3,,富山県 3区,,"第47回衆議院議員総選挙,富山3区",,男性,1970-7-24,47,1970,hi_sakamoto,,https://www.facebook.com/55hiroshi/,,,,http://jcp-sakamoto.sakura.ne.jp,,,,富山県,,金沢経済大学経済学部,,,,,,https://www.wikidata.org/wiki/未登録,,tominari,10/9,10/9,,,
未登録,坂本麻貴,坂本,麻貴,,さかもと まき,幸福,,,党発表,,24,3,,三重県 3区,,,,女性,1984-4-30,33,1984,,,,,,,,,,,三重県,"名古屋芸術大学大学院
",HS政経塾,(株)NTTフィールドテクノ,,,,,https://www.wikidata.org/wiki/未登録,,higa4,10/7,10/7,,,
未登録,坂東毅彦,坂東,毅彦,,,希望,,民進,,,4,4,,宮城県 4区,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,城取良太,城取,良太,しろとり良太,しろとり りょうた,幸福,,,党発表,,6,3,,山形県 3区,,,,男性,1977-5-15,40,1977,ryotashirotori,,,,,,,,,,東京都,"成蹊大学経済学部
",HS政経塾,,,,,,https://www.wikidata.org/wiki/未登録,,higa4,10/8,10/8,,,
未登録,堀江鶴治,堀江,鶴治,,,共産,,,,,8,4,,茨城県 4区,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/未登録,,,,,,,
未登録,壱岐愛子,壱岐,愛子,いき愛子,いき あいこ,幸福,,,党発表,,14,3,,神奈川県 3区,,,,女性,1985-9-14,32,1985,,,,,,,,,,,神奈川県,"多摩大学経営情報学部
",HS政経塾,コージャパン(株),,,,,https://www.wikidata.org/wiki/未登録,,higa4,10/7,10/7,,,
